,count,mean,std,min,25%,50%,75%,max
2396,57268.0,27.325686122089554,8.128651188462474,-0.15687999999999974,21.713457500000004,27.021370000000005,32.214635,57.441379999999995
2398,57268.0,27.302418180000004,8.139161160581041,-0.19205000000000005,21.684884999999994,26.994224999999997,32.19539,57.45632
2400,57268.0,27.28063230328359,8.149277938987762,-0.22455999999999965,21.6580675,26.970185,32.1794275,57.471440000000015
2402,57268.0,27.260130873432836,8.159076711928957,-0.25563000000000025,21.633417500000007,26.945055000000004,32.15991999999999,57.48698999999998
2404,57268.0,27.24070239313433,8.168644538074446,-0.2847099999999995,21.608362500000005,26.922590000000003,32.139592500000006,57.504249999999985
2406,57268.0,27.22218839597014,8.17805873761987,-0.3123800000000001,21.583464999999997,26.900490000000005,32.122544999999995,57.52217
2408,57268.0,27.204391626268666,8.187485768384178,-0.34043999999999935,21.5558875,26.879565,32.1061825,57.54103000000001
2410,57268.0,27.185979021641796,8.197707334087038,-0.37424999999999936,21.52727,26.859014999999992,32.0901975,57.56100999999999
2412,57268.0,27.170695135522397,8.206582778856333,-0.40347000000000016,21.506959999999996,26.84262000000001,32.0804975,57.57808
2414,57268.0,27.143830875522372,8.222159820601352,-0.4549899999999997,21.469235000000005,26.808525,32.05898750000001,57.61092000000001
2416,57268.0,27.126669613432835,8.232529495824952,-0.48931000000000013,21.443867500000007,26.79196,32.044515000000004,57.63214999999999
2418,57268.0,27.109684358358212,8.242966288014939,-0.52346,21.41784000000001,26.77626,32.031837499999995,57.65538999999999
2420,57268.0,27.09291686880598,8.253443554764686,-0.5568600000000001,21.393055,26.756650000000008,32.0195525,57.67873999999999
2422,57268.0,27.07633164925373,8.264044424158872,-0.59003,21.37099,26.736044999999994,32.00552,57.70218000000001
2424,57268.0,27.060086603880606,8.27471952582569,-0.6237299999999999,21.3481525,26.718010000000007,31.992425000000008,57.72577999999998
